"F4001Q	[F4001Q] MATEMATICA	2017	2017-02-14	8"
"F5102P	[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI	2017	2017-02-14	61"
"F5104P	[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA	2017	2017-02-14	78"
"F5301Q	[F5301Q] SCIENZA DEI MATERIALI	2017	2017-02-14	15"
"F5401Q	[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE	2017	2017-02-14	15"
"F5701R	[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE	2017	2017-02-14	29"
"F5801Q	[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO	2017	2017-02-14	2"
"F7501Q	[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO	2017	2017-02-14	3"
"F7701M	[F7701M] SCIENZE ECONOMICO-AZIENDALI	2017	2017-02-14	53"
"F8501R	[F8501R] SCIENZE PEDAGOGICHE	2017	2017-02-14	10"
"F9201P	[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE	2017	2017-02-14	26"
"G8501R	[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA	2017	2017-02-14	159"
"H4101D	[H4101D] MEDICINA E CHIRURGIA	2017	2017-02-14	1"
"H4601D	[H4601D] ODONTOIATRIA E PROTESI DENTARIA	2017	2017-02-14	1"
"I0201D	[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA)	2017	2017-02-14	15"
"I0202D	[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA)	2017	2017-02-14	2"
"581	[581] GIURISPRUDENZA	2017	2017-02-15	16"
"E0201Q	[E0201Q] BIOTECNOLOGIE	2017	2017-02-15	11"
"E1301Q	[E1301Q] SCIENZE BIOLOGICHE	2017	2017-02-15	20"
"E1401A	[E1401A] SCIENZE DEI SERVIZI GIURIDICI	2017	2017-02-15	120"
"E1801M	[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI	2017	2017-02-15	1"
"E1802M	[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE	2017	2017-02-15	167"
"E1803M	[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI	2017	2017-02-15	58"
"E1901R	[E1901R] SCIENZE DELL'EDUCAZIONE	2017	2017-02-15	1"
"E2001R	[E2001R] COMUNICAZIONE INTERCULTURALE	2017	2017-02-15	73"
"E2004P	[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE	2017	2017-02-15	44"
"E2401P	[E2401P] SCIENZE E TECNICHE PSICOLOGICHE	2017	2017-02-15	86"
"E3001Q	[E3001Q] FISICA	2017	2017-02-15	1"
"E3002Q	[E3002Q] OTTICA E OPTOMETRIA	2017	2017-02-15	2"
"E3201Q	[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE	2017	2017-02-15	3"
"E3501Q	[E3501Q] MATEMATICA	2017	2017-02-15	10"
"E4101B	[E4101B] SCIENZE STATISTICHE ED ECONOMICHE	2017	2017-02-15	103"
"E4102B	[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI	2017	2017-02-15	23"
"F0601Q	[F0601Q] BIOLOGIA	2017	2017-02-15	19"
"F0901D	[F0901D] BIOTECNOLOGIE MEDICHE	2017	2017-02-15	5"
"F1601M	[F1601M] ECONOMIA E FINANZA	2017	2017-02-15	1"
"F1701Q	[F1701Q] FISICA	2017	2017-02-15	3"
"F1801Q	[F1801Q] INFORMATICA	2017	2017-02-15	4"
"F4001Q	[F4001Q] MATEMATICA	2017	2017-02-15	4"
"F5101P	[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA	2017	2017-02-15	1"
"F5103P	[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI	2017	2017-02-15	57"
"F5701R	[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE	2017	2017-02-15	17"
"F7401Q	[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE	2017	2017-02-15	3"
"F7501Q	[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO	2017	2017-02-15	6"
"F7601M	[F7601M] ECONOMIA DEL TURISMO	2017	2017-02-15	6"
"F7701M	[F7701M] SCIENZE ECONOMICO-AZIENDALI	2017	2017-02-15	12"
"F7702M	[F7702M] MARKETING E MERCATI GLOBALI	2017	2017-02-15	6"
"F8501R	[F8501R] SCIENZE PEDAGOGICHE	2017	2017-02-15	61"
"F9201P	[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE	2017	2017-02-15	2"
"G8501R	[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA	2017	2017-02-15	48"
"H4601D	[H4601D] ODONTOIATRIA E PROTESI DENTARIA	2017	2017-02-15	6"
"581	[581] GIURISPRUDENZA	2017	2017-02-16	28"
"E0201Q	[E0201Q] BIOTECNOLOGIE	2017	2017-02-16	48"
"E1301Q	[E1301Q] SCIENZE BIOLOGICHE	2017	2017-02-16	43"
"E1401A	[E1401A] SCIENZE DEI SERVIZI GIURIDICI	2017	2017-02-16	26"
"E1801M	[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI	2017	2017-02-16	47"
"E1802M	[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE	2017	2017-02-16	113"
"E1803M	[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI	2017	2017-02-16	28"
"E1901R	[E1901R] SCIENZE DELL'EDUCAZIONE	2017	2017-02-16	19"
"E2001R	[E2001R] COMUNICAZIONE INTERCULTURALE	2017	2017-02-16	2"
"E2004P	[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE	2017	2017-02-16	34"
"E2401P	[E2401P] SCIENZE E TECNICHE PSICOLOGICHE	2017	2017-02-16	159"
"E2702Q	[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE	2017	2017-02-16	4"
"E3001Q	[E3001Q] FISICA	2017	2017-02-16	130"
"E3002Q	[E3002Q] OTTICA E OPTOMETRIA	2017	2017-02-16	2"
"E3101Q	[E3101Q] INFORMATICA	2017	2017-02-16	94"
"E3301M	[E3301M] ECONOMIA E COMMERCIO	2017	2017-02-16	174"
"E3401Q	[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE	2017	2017-02-16	1"
"E4101B	[E4101B] SCIENZE STATISTICHE ED ECONOMICHE	2017	2017-02-16	11"
"E4102B	[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI	2017	2017-02-16	4"
"F0601Q	[F0601Q] BIOLOGIA	2017	2017-02-16	5"
"F0802Q	[F0802Q] BIOTECNOLOGIE INDUSTRIALI	2017	2017-02-16	11"
"F1801Q	[F1801Q] INFORMATICA	2017	2017-02-16	7"
"F5102P	[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI	2017	2017-02-16	18"
"F5103P	[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI	2017	2017-02-16	1"
"F5401Q	[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE	2017	2017-02-16	1"
"F5701R	[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE	2017	2017-02-16	4"
"F7501Q	[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO	2017	2017-02-16	9"
"F7601M	[F7601M] ECONOMIA DEL TURISMO	2017	2017-02-16	18"
"F7701M	[F7701M] SCIENZE ECONOMICO-AZIENDALI	2017	2017-02-16	73"
"F8203B	[F8203B] BIOSTATISTICA	2017	2017-02-16	2"
"F8204B	[F8204B] SCIENZE STATISTICHE ED ECONOMICHE	2017	2017-02-16	8"
"F8501R	[F8501R] SCIENZE PEDAGOGICHE	2017	2017-02-16	1"
"F9201P	[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE	2017	2017-02-16	9"
"H4101D	[H4101D] MEDICINA E CHIRURGIA	2017	2017-02-16	14"
"H4601D	[H4601D] ODONTOIATRIA E PROTESI DENTARIA	2017	2017-02-16	25"
"I0102D	[I0102D] OSTETRICIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI OSTETRICA/O)	2017	2017-02-16	8"
"I0201D	[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA)	2017	2017-02-16	28"
"581	[581] GIURISPRUDENZA	2017	2017-02-17	4"
"E0201Q	[E0201Q] BIOTECNOLOGIE	2017	2017-02-17	29"
"E1301Q	[E1301Q] SCIENZE BIOLOGICHE	2017	2017-02-17	24"
"E1401A	[E1401A] SCIENZE DEI SERVIZI GIURIDICI	2017	2017-02-17	106"
"E1801M	[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI	2017	2017-02-17	109"
"E1802M	[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE	2017	2017-02-17	56"
"E1803M	[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI	2017	2017-02-17	44"
"E1901R	[E1901R] SCIENZE DELL'EDUCAZIONE	2017	2017-02-17	94"
"E2004P	[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE	2017	2017-02-17	1"
"E2401P	[E2401P] SCIENZE E TECNICHE PSICOLOGICHE	2017	2017-02-17	99"
"E2702Q	[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE	2017	2017-02-17	44"
"E3001Q	[E3001Q] FISICA	2017	2017-02-17	44"
"E3002Q	[E3002Q] OTTICA E OPTOMETRIA	2017	2017-02-17	6"
"E3101Q	[E3101Q] INFORMATICA	2017	2017-02-17	53"
"E3201Q	[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE	2017	2017-02-17	5"
"E3301M	[E3301M] ECONOMIA E COMMERCIO	2017	2017-02-17	77"
"E3501Q	[E3501Q] MATEMATICA	2017	2017-02-17	23"
"E4102B	[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI	2017	2017-02-17	56"
"F0101R	[F0101R] SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE	2017	2017-02-17	8"
"F0802Q	[F0802Q] BIOTECNOLOGIE INDUSTRIALI	2017	2017-02-17	14"
"F0901D	[F0901D] BIOTECNOLOGIE MEDICHE	2017	2017-02-17	3"
"F1601M	[F1601M] ECONOMIA E FINANZA	2017	2017-02-17	11"
"F1801Q	[F1801Q] INFORMATICA	2017	2017-02-17	5"
"F5102P	[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI	2017	2017-02-17	2"
"F5701R	[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE	2017	2017-02-17	28"
"F7401Q	[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE	2017	2017-02-17	4"
"F7501Q	[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO	2017	2017-02-17	16"
"F7601M	[F7601M] ECONOMIA DEL TURISMO	2017	2017-02-17	10"
"F7701M	[F7701M] SCIENZE ECONOMICO-AZIENDALI	2017	2017-02-17	37"
"F7702M	[F7702M] MARKETING E MERCATI GLOBALI	2017	2017-02-17	35"
"F8203B	[F8203B] BIOSTATISTICA	2017	2017-02-17	1"
"F9201P	[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE	2017	2017-02-17	22"
"I0101D	[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE)	2017	2017-02-17	103"
"I0102D	[I0102D] OSTETRICIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI OSTETRICA/O)	2017	2017-02-17	24"
"I0202D	[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA)	2017	2017-02-17	29"
"I0301D	[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE)	2017	2017-02-17	44"
"G8501R	[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA	2017	2017-02-18	198"
"F4001Q	[F4001Q] MATEMATICA	2017	2017-02-19	3"
"E0201Q	[E0201Q] BIOTECNOLOGIE	2017	2017-02-20	17"
"E1301Q	[E1301Q] SCIENZE BIOLOGICHE	2017	2017-02-20	33"
"E1501N	[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE	2017	2017-02-20	1"
"E1601N	[E1601N] SCIENZE DELL'ORGANIZZAZIONE	2017	2017-02-20	6"
"E1801M	[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI	2017	2017-02-20	73"
"E1802M	[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE	2017	2017-02-20	53"
"E1803M	[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI	2017	2017-02-20	104"
"E1901R	[E1901R] SCIENZE DELL'EDUCAZIONE	2017	2017-02-20	239"
"E2001R	[E2001R] COMUNICAZIONE INTERCULTURALE	2017	2017-02-20	130"
"E2004P	[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE	2017	2017-02-20	1"
"E2401P	[E2401P] SCIENZE E TECNICHE PSICOLOGICHE	2017	2017-02-20	2"
"E2702Q	[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE	2017	2017-02-20	31"
"E3001Q	[E3001Q] FISICA	2017	2017-02-20	20"
"E3101Q	[E3101Q] INFORMATICA	2017	2017-02-20	36"
"E3201Q	[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE	2017	2017-02-20	34"
"E3301M	[E3301M] ECONOMIA E COMMERCIO	2017	2017-02-20	33"
"E3401Q	[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE	2017	2017-02-20	8"
"E4001N	[E4001N] SOCIOLOGIA	2017	2017-02-20	1"
"E4101B	[E4101B] SCIENZE STATISTICHE ED ECONOMICHE	2017	2017-02-20	11"
"E4102B	[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI	2017	2017-02-20	32"
"F0601Q	[F0601Q] BIOLOGIA	2017	2017-02-20	1"
"F0802Q	[F0802Q] BIOTECNOLOGIE INDUSTRIALI	2017	2017-02-20	14"
"F1701Q	[F1701Q] FISICA	2017	2017-02-20	1"
"F5101P	[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA	2017	2017-02-20	60"
"F5103P	[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI	2017	2017-02-20	24"
"F5401Q	[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE	2017	2017-02-20	8"
"F5602M	[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE	2017	2017-02-20	17"
"F5701R	[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE	2017	2017-02-20	59"
"F7601M	[F7601M] ECONOMIA DEL TURISMO	2017	2017-02-20	31"
"F7701M	[F7701M] SCIENZE ECONOMICO-AZIENDALI	2017	2017-02-20	7"
"F7702M	[F7702M] MARKETING E MERCATI GLOBALI	2017	2017-02-20	39"
"F8203B	[F8203B] BIOSTATISTICA	2017	2017-02-20	6"
"F8204B	[F8204B] SCIENZE STATISTICHE ED ECONOMICHE	2017	2017-02-20	14"
"F8501R	[F8501R] SCIENZE PEDAGOGICHE	2017	2017-02-20	41"
"G8501R	[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA	2017	2017-02-20	364"
"H4101D	[H4101D] MEDICINA E CHIRURGIA	2017	2017-02-20	11"
"I0101D	[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE)	2017	2017-02-20	344"
"I0102D	[I0102D] OSTETRICIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI OSTETRICA/O)	2017	2017-02-20	52"
"I0201D	[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA)	2017	2017-02-20	17"
"I0301D	[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE)	2017	2017-02-20	20"
"I0302D	[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO)	2017	2017-02-20	25"
"I0303D	[I0303D] TECNICHE DI RADIOLOGIA MEDICA, PER IMMAGINI E RADIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI RADIOLOGIA MEDICA, PER IMMAGINI E RADIOTERAPIA )	2017	2017-02-20	11"
"K0101D	[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE	2017	2017-02-20	1"
"E0201Q	[E0201Q] BIOTECNOLOGIE	2017	2017-02-21	1"
"E1301Q	[E1301Q] SCIENZE BIOLOGICHE	2017	2017-02-21	1"
"E1601N	[E1601N] SCIENZE DELL'ORGANIZZAZIONE	2017	2017-02-21	1"
"E1801M	[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI	2017	2017-02-21	21"
"E1802M	[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE	2017	2017-02-21	59"
"E1803M	[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI	2017	2017-02-21	21"
"E1901R	[E1901R] SCIENZE DELL'EDUCAZIONE	2017	2017-02-21	353"
"E2001R	[E2001R] COMUNICAZIONE INTERCULTURALE	2017	2017-02-21	138"
"E2004P	[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE	2017	2017-02-21	69"
"E2401P	[E2401P] SCIENZE E TECNICHE PSICOLOGICHE	2017	2017-02-21	499"
"E2702Q	[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE	2017	2017-02-21	39"
"E3001Q	[E3001Q] FISICA	2017	2017-02-21	113"
"E3301M	[E3301M] ECONOMIA E COMMERCIO	2017	2017-02-21	1"
"E3401Q	[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE	2017	2017-02-21	18"
"E3501Q	[E3501Q] MATEMATICA	2017	2017-02-21	10"
"E4101B	[E4101B] SCIENZE STATISTICHE ED ECONOMICHE	2017	2017-02-21	5"
"E4102B	[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI	2017	2017-02-21	3"
"F0101R	[F0101R] SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE	2017	2017-02-21	4"
"F0601Q	[F0601Q] BIOLOGIA	2017	2017-02-21	5"
"F1601M	[F1601M] ECONOMIA E FINANZA	2017	2017-02-21	42"
"F1701Q	[F1701Q] FISICA	2017	2017-02-21	4"
"F4001Q	[F4001Q] MATEMATICA	2017	2017-02-21	4"
"F5102P	[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI	2017	2017-02-21	32"
"F5301Q	[F5301Q] SCIENZA DEI MATERIALI	2017	2017-02-21	1"
"F5401Q	[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE	2017	2017-02-21	3"
"F5701R	[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE	2017	2017-02-21	3"
"F7401Q	[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE	2017	2017-02-21	18"
"F7501Q	[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO	2017	2017-02-21	12"
"F7601M	[F7601M] ECONOMIA DEL TURISMO	2017	2017-02-21	2"
"F8501R	[F8501R] SCIENZE PEDAGOGICHE	2017	2017-02-21	101"
"F9201P	[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE	2017	2017-02-21	37"
"G8501R	[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA	2017	2017-02-21	147"
"H4101D	[H4101D] MEDICINA E CHIRURGIA	2017	2017-02-21	175"
"H4601D	[H4601D] ODONTOIATRIA E PROTESI DENTARIA	2017	2017-02-21	20"
"I0101D	[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE)	2017	2017-02-21	14"
"I0301D	[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE)	2017	2017-02-21	10"
"I0302D	[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO)	2017	2017-02-21	8"
"I0303D	[I0303D] TECNICHE DI RADIOLOGIA MEDICA, PER IMMAGINI E RADIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI RADIOLOGIA MEDICA, PER IMMAGINI E RADIOTERAPIA )	2017	2017-02-21	4"
"E0201Q	[E0201Q] BIOTECNOLOGIE	2017	2017-02-22	81"
"E1501N	[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE	2017	2017-02-22	1"
"E1801M	[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI	2017	2017-02-22	2"
"E1802M	[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE	2017	2017-02-22	6"
"E1803M	[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI	2017	2017-02-22	67"
"E1901R	[E1901R] SCIENZE DELL'EDUCAZIONE	2017	2017-02-22	133"
"E2001R	[E2001R] COMUNICAZIONE INTERCULTURALE	2017	2017-02-22	74"
"E2004P	[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE	2017	2017-02-22	17"
"E2401P	[E2401P] SCIENZE E TECNICHE PSICOLOGICHE	2017	2017-02-22	75"
"E2701Q	[E2701Q] SCIENZA DEI MATERIALI	2017	2017-02-22	79"
"E2702Q	[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE	2017	2017-02-22	22"
"E3001Q	[E3001Q] FISICA	2017	2017-02-22	12"
"E3002Q	[E3002Q] OTTICA E OPTOMETRIA	2017	2017-02-22	13"
"E3101Q	[E3101Q] INFORMATICA	2017	2017-02-22	134"
"E3301M	[E3301M] ECONOMIA E COMMERCIO	2017	2017-02-22	78"
"E3401Q	[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE	2017	2017-02-22	1"
"E3501Q	[E3501Q] MATEMATICA	2017	2017-02-22	1"
"E4101B	[E4101B] SCIENZE STATISTICHE ED ECONOMICHE	2017	2017-02-22	85"
"E4102B	[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI	2017	2017-02-22	7"
"F0101R	[F0101R] SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE	2017	2017-02-22	1"
"F0601Q	[F0601Q] BIOLOGIA	2017	2017-02-22	4"
"F0901D	[F0901D] BIOTECNOLOGIE MEDICHE	2017	2017-02-22	13"
"F1601M	[F1601M] ECONOMIA E FINANZA	2017	2017-02-22	10"
"F1801Q	[F1801Q] INFORMATICA	2017	2017-02-22	18"
"F4001Q	[F4001Q] MATEMATICA	2017	2017-02-22	2"
"F5103P	[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI	2017	2017-02-22	29"
"F5301Q	[F5301Q] SCIENZA DEI MATERIALI	2017	2017-02-22	4"
"F5401Q	[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE	2017	2017-02-22	14"
"F5602M	[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE	2017	2017-02-22	3"
"F5701R	[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE	2017	2017-02-22	2"
"F7501Q	[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO	2017	2017-02-22	2"
"F7601M	[F7601M] ECONOMIA DEL TURISMO	2017	2017-02-22	33"
"F8203B	[F8203B] BIOSTATISTICA	2017	2017-02-22	8"
"F8204B	[F8204B] SCIENZE STATISTICHE ED ECONOMICHE	2017	2017-02-22	13"
"F8501R	[F8501R] SCIENZE PEDAGOGICHE	2017	2017-02-22	37"
"G8501R	[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA	2017	2017-02-22	513"
"H4101D	[H4101D] MEDICINA E CHIRURGIA	2017	2017-02-22	97"
"I0102D	[I0102D] OSTETRICIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI OSTETRICA/O)	2017	2017-02-22	13"
"I0202D	[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA)	2017	2017-02-22	15"
"I0301D	[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE)	2017	2017-02-22	20"
"I0302D	[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO)	2017	2017-02-22	35"
"I0303D	[I0303D] TECNICHE DI RADIOLOGIA MEDICA, PER IMMAGINI E RADIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI RADIOLOGIA MEDICA, PER IMMAGINI E RADIOTERAPIA )	2017	2017-02-22	18"
"E0201Q	[E0201Q] BIOTECNOLOGIE	2017	2017-02-23	34"
"E1301Q	[E1301Q] SCIENZE BIOLOGICHE	2017	2017-02-23	14"
"E1801M	[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI	2017	2017-02-23	51"
"E1802M	[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE	2017	2017-02-23	89"
"E1803M	[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI	2017	2017-02-23	72"
"E1901R	[E1901R] SCIENZE DELL'EDUCAZIONE	2017	2017-02-23	38"
"E2001R	[E2001R] COMUNICAZIONE INTERCULTURALE	2017	2017-02-23	1"
"E2004P	[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE	2017	2017-02-23	30"
"E2401P	[E2401P] SCIENZE E TECNICHE PSICOLOGICHE	2017	2017-02-23	98"
"E2701Q	[E2701Q] SCIENZA DEI MATERIALI	2017	2017-02-23	15"
"E2702Q	[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE	2017	2017-02-23	37"
"E3002Q	[E3002Q] OTTICA E OPTOMETRIA	2017	2017-02-23	25"
"E3101Q	[E3101Q] INFORMATICA	2017	2017-02-23	120"
"E3201Q	[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE	2017	2017-02-23	70"
"E3301M	[E3301M] ECONOMIA E COMMERCIO	2017	2017-02-23	32"
"E3501Q	[E3501Q] MATEMATICA	2017	2017-02-23	7"
"E4101B	[E4101B] SCIENZE STATISTICHE ED ECONOMICHE	2017	2017-02-23	57"
